geo_level,geo_name,year,state_name,pct_black_alone,microsoft_broadband_usage_oct_2020,quartiles_microsoft_broadband_usage_oct_2020
county,"Jackson County, Oregon",2022,Oregon,0.6,61.5,Top 25% of geographies
county,"Lexington County, South Carolina",2022,South Carolina,15.1,61.5,Top 25% of geographies
county,"Humphreys County, Tennessee",2022,Tennessee,1.2,61.5,Top 25% of geographies
county,"Bernalillo County, New Mexico",2022,New Mexico,2.9,61.5,Top 25% of geographies
county,"Santa Cruz County, California",2022,California,1.1,61.5,Top 25% of geographies
county,"Douglas County, Oregon",2022,Oregon,0.3,63.5,Top 25% of geographies
county,"Santa Rosa County, Florida",2022,Florida,5.9,63.5,Top 25% of geographies
county,"Seward County, Nebraska",2022,Nebraska,0.7,63.5,Top 25% of geographies
county,"Bell County, Texas",2022,Texas,23.9,67,Top 25% of geographies
county,"Jefferson County, Colorado",2022,Colorado,1.1,67,Top 25% of geographies
county,"Watonwan County, Minnesota",2022,Minnesota,0.4,67,Top 25% of geographies
county,"Washington County, Minnesota",2022,Minnesota,4.8,67,Top 25% of geographies
county,"Flathead County, Montana",2022,Montana,0.3,71,Top 25% of geographies
county,"Hood County, Texas",2022,Texas,1,71,Top 25% of geographies
county,"Anoka County, Minnesota",2022,Minnesota,7.8,71,Top 25% of geographies
county,"Pinellas County, Florida",2022,Florida,10,71,Top 25% of geographies
county,"Oakland County, Michigan",2022,Michigan,13.2,75,Top 25% of geographies
county,"Potter County, South Dakota",2022,South Dakota,1.5,79,Top 25% of geographies
county,"Lake County, Florida",2022,Florida,10.1,79,Top 25% of geographies
county,"King County, Washington",2022,Washington,6.5,83,Top 25% of geographies
county,"Multnomah County, Oregon",2022,Oregon,5.4,83,Top 25% of geographies
county,"Utah County, Utah",2022,Utah,0.6,83,Top 25% of geographies
county,"Portsmouth city, Virginia",2022,Virginia,51.4,83,Top 25% of geographies
county,"Nez Perce County, Idaho",2022,Idaho,0.1,87,Top 25% of geographies
county,"La Crosse County, Wisconsin",2022,Wisconsin,1.5,67.5,Top 25% of geographies
county,"Lynchburg city, Virginia",2022,Virginia,27.6,67.5,Top 25% of geographies
county,"Roscommon County, Michigan",2022,Michigan,0.4,67.5,Top 25% of geographies
county,"Smith County, Texas",2022,Texas,17,67.5,Top 25% of geographies
county,"Cayuga County, New York",2022,New York,3.4,67.5,Top 25% of geographies
county,"Indian River County, Florida",2022,Florida,8.2,71.5,Top 25% of geographies
county,"Will County, Illinois",2022,Illinois,11.5,71.5,Top 25% of geographies
county,"Muscogee County, Georgia",2022,Georgia,46.6,71.5,Top 25% of geographies
county,"Bristol County, Massachusetts",2022,Massachusetts,4.2,71.5,Top 25% of geographies
county,"Crow Wing County, Minnesota",2022,Minnesota,0.6,75.5,Top 25% of geographies
county,"Sutter County, California",2022,California,2,75.5,Top 25% of geographies
county,"Brunswick County, North Carolina",2022,North Carolina,8.6,75.5,Top 25% of geographies
county,"Chattahoochee County, Georgia",2022,Georgia,16.8,75.5,Top 25% of geographies
county,"Stevens County, Minnesota",2022,Minnesota,1.8,79.5,Top 25% of geographies
county,"Harrisonburg city, Virginia",2022,Virginia,7.5,79.5,Top 25% of geographies
county,"Danville city, Virginia",2022,Virginia,50.2,79.5,Top 25% of geographies
county,"Candler County, Georgia",2022,Georgia,22.5,87.5,Top 25% of geographies
county,"San Benito County, California",2022,California,1,64.3,Top 25% of geographies
county,"Lancaster County, Pennsylvania",2022,Pennsylvania,4,64.3,Top 25% of geographies
county,"Deuel County, South Dakota",2022,South Dakota,0.1,68.3,Top 25% of geographies
county,"Lawrence County, South Dakota",2022,South Dakota,0.7,68.3,Top 25% of geographies
county,"Scotts Bluff County, Nebraska",2022,Nebraska,0.6,68.3,Top 25% of geographies
county,"Queen Anne's County, Maryland",2022,Maryland,5.9,72.3,Top 25% of geographies
county,"Delaware County, Pennsylvania",2022,Pennsylvania,22,72.3,Top 25% of geographies
county,"Barrow County, Georgia",2022,Georgia,12.6,76.3,Top 25% of geographies
county,"Latah County, Idaho",2022,Idaho,1.2,76.3,Top 25% of geographies
county,"Warren County, New York",2022,New York,1.4,80.3,Top 25% of geographies
county,"Alpena County, Michigan",2022,Michigan,0.8,80.3,Top 25% of geographies
county,"Boulder County, Colorado",2022,Colorado,0.9,80.3,Top 25% of geographies
county,"Virginia Beach city, Virginia",2022,Virginia,18.9,84.3,Top 25% of geographies
county,"Loudoun County, Virginia",2022,Virginia,7.7,88.3,Top 25% of geographies
county,"DuPage County, Illinois",2022,Illinois,4.9,88.3,Top 25% of geographies
county,"Howard County, Maryland",2022,Maryland,20,88.3,Top 25% of geographies
county,"Burnet County, Texas",2022,Texas,1.3,56.4,Top 25% of geographies
county,"Peoria County, Illinois",2022,Illinois,17.6,56.4,Top 25% of geographies
county,"Pepin County, Wisconsin",2022,Wisconsin,0.3,56.4,Top 25% of geographies
county,"Cape Girardeau County, Missouri",2022,Missouri,7.6,58.4,Top 25% of geographies
county,"Oswego County, New York",2022,New York,1.1,58.4,Top 25% of geographies
county,"Bossier Parish, Louisiana",2022,Louisiana,23.9,58.4,Top 25% of geographies
county,"Monroe County, Pennsylvania",2022,Pennsylvania,14.7,60.4,Top 25% of geographies
county,"Ingham County, Michigan",2022,Michigan,11.9,60.4,Top 25% of geographies
county,"New Kent County, Virginia",2022,Virginia,13.1,62.4,Top 25% of geographies
county,"Boone County, Kentucky",2022,Kentucky,3.6,62.4,Top 25% of geographies
county,"Linn County, Oregon",2022,Oregon,0.5,62.4,Top 25% of geographies
county,"Hoke County, North Carolina",2022,North Carolina,33.5,62.4,Top 25% of geographies
county,"Henry County, Tennessee",2022,Tennessee,7.4,62.4,Top 25% of geographies
county,"Fulton County, New York",2022,New York,1.6,62.4,Top 25% of geographies
county,"Natrona County, Wyoming",2022,Wyoming,0.4,62.4,Top 25% of geographies
county,"Effingham County, Georgia",2022,Georgia,13.7,64.8,Top 25% of geographies
county,"San Joaquin County, California",2022,California,7,64.8,Top 25% of geographies
county,"Chelan County, Washington",2022,Washington,0.5,68.8,Top 25% of geographies
county,"Nassau County, Florida",2022,Florida,5.5,68.8,Top 25% of geographies
county,"Archuleta County, Colorado",2022,Colorado,0.3,68.8,Top 25% of geographies
county,"Cleveland County, Oklahoma",2022,Oklahoma,4.8,68.8,Top 25% of geographies
county,"Floyd County, Indiana",2022,Indiana,5,72.8,Top 25% of geographies
county,"Eau Claire County, Wisconsin",2022,Wisconsin,1.3,80.8,Top 25% of geographies
county,"Hancock County, Indiana",2022,Indiana,2.7,80.8,Top 25% of geographies
county,"York County, South Carolina",2022,South Carolina,18.9,65.3,Top 25% of geographies
county,"Anderson County, Tennessee",2022,Tennessee,3.2,65.3,Top 25% of geographies
county,"Durham County, North Carolina",2022,North Carolina,34.3,65.3,Top 25% of geographies
county,"Deschutes County, Oregon",2022,Oregon,0.4,69.3,Top 25% of geographies
county,"Iron County, Utah",2022,Utah,0.7,69.3,Top 25% of geographies
county,"Bradley County, Tennessee",2022,Tennessee,4.8,69.3,Top 25% of geographies
county,"Hunterdon County, New Jersey",2022,New Jersey,2.6,69.3,Top 25% of geographies
county,"Glynn County, Georgia",2022,Georgia,24.7,69.3,Top 25% of geographies
county,"Scott County, Minnesota",2022,Minnesota,5.1,73.3,Top 25% of geographies
county,"Kent County, Delaware",2022,Delaware,26,73.3,Top 25% of geographies
county,"Monroe County, Florida",2022,Florida,7,73.3,Top 25% of geographies
county,"Dallas County, Texas",2022,Texas,22.5,73.3,Top 25% of geographies
county,"Putnam County, Tennessee",2022,Tennessee,2.2,73.3,Top 25% of geographies
county,"Contra Costa County, California",2022,California,8.7,77.3,Top 25% of geographies
county,"Pasco County, Florida",2022,Florida,6,77.3,Top 25% of geographies
county,"Lincoln County, North Carolina",2022,North Carolina,5.6,77.3,Top 25% of geographies
county,"Hampton city, Virginia",2022,Virginia,49,81.3,Top 25% of geographies
county,"Douglas County, Washington",2022,Washington,0.5,81.3,Top 25% of geographies
county,"Grand County, Utah",2022,Utah,0,81.3,Top 25% of geographies
county,"Columbia County, Georgia",2022,Georgia,16.9,85.3,Top 25% of geographies
county,"Towns County, Georgia",2022,Georgia,1.6,56.9,Top 25% of geographies
county,"Cowley County, Kansas",2022,Kansas,2.1,56.9,Top 25% of geographies
county,"Morgan County, Alabama",2022,Alabama,13.5,58.9,Top 25% of geographies
county,"Benton County, Arkansas",2022,Arkansas,1.9,58.9,Top 25% of geographies
county,"Beaver County, Pennsylvania",2022,Pennsylvania,6,58.9,Top 25% of geographies
county,"Shelby County, Alabama",2022,Alabama,13,58.9,Top 25% of geographies
county,"Keith County, Nebraska",2022,Nebraska,1.4,58.9,Top 25% of geographies
county,"York County, Nebraska",2022,Nebraska,1.1,58.9,Top 25% of geographies
county,"Missoula County, Montana",2022,Montana,0.6,58.9,Top 25% of geographies
county,"McLennan County, Texas",2022,Texas,14.1,60.9,Top 25% of geographies
county,"Goodhue County, Minnesota",2022,Minnesota,1.6,60.9,Top 25% of geographies
county,"Richmond County, Georgia",2022,Georgia,55.9,60.9,Top 25% of geographies
county,"Charleston County, South Carolina",2022,South Carolina,24.8,62.9,Top 25% of geographies
county,"Taylor County, Texas",2022,Texas,8,62.9,Top 25% of geographies
county,"Valley County, Idaho",2022,Idaho,0.1,62.9,Top 25% of geographies
county,"Sullivan County, New Hampshire",2022,New Hampshire,0.8,62.9,Top 25% of geographies
county,"Westmoreland County, Pennsylvania",2022,Pennsylvania,2.5,62.9,Top 25% of geographies
county,"District of Columbia, District of Columbia",2022,District of Columbia,44.3,65.8,Top 25% of geographies
county,"Tillamook County, Oregon",2022,Oregon,0.5,65.8,Top 25% of geographies
county,"Mono County, California",2022,California,0.3,65.8,Top 25% of geographies
county,"Portage County, Wisconsin",2022,Wisconsin,0.9,65.8,Top 25% of geographies
county,"Sussex County, Delaware",2022,Delaware,11,65.8,Top 25% of geographies
county,"Lane County, Oregon",2022,Oregon,1.1,65.8,Top 25% of geographies
county,"San Luis Obispo County, California",2022,California,1.2,65.8,Top 25% of geographies
county,"Scott County, Iowa",2022,Iowa,7,69.8,Top 25% of geographies
county,"Gloucester County, New Jersey",2022,New Jersey,10.4,73.8,Top 25% of geographies
county,"Cobb County, Georgia",2022,Georgia,27.5,77.8,Top 25% of geographies
county,"Burlington County, New Jersey",2022,New Jersey,16.5,77.8,Top 25% of geographies
county,"Prince William County, Virginia",2022,Virginia,20.7,81.8,Top 25% of geographies
county,"King George County, Virginia",2022,Virginia,15.8,89.8,Top 25% of geographies
county,"Bay County, Michigan",2022,Michigan,1.4,66.3,Top 25% of geographies
county,"Walla Walla County, Washington",2022,Washington,1.9,66.3,Top 25% of geographies
county,"Hancock County, West Virginia",2022,West Virginia,2.1,66.3,Top 25% of geographies
county,"Winnebago County, Illinois",2022,Illinois,13.4,66.3,Top 25% of geographies
county,"Smith County, Kansas",2022,Kansas,0.6,70.3,Top 25% of geographies
county,"Coweta County, Georgia",2022,Georgia,18,74.3,Top 25% of geographies
county,"Monroe County, Illinois",2022,Illinois,0.6,74.3,Top 25% of geographies
county,"Snohomish County, Washington",2022,Washington,3.5,78.3,Top 25% of geographies
county,"Habersham County, Georgia",2022,Georgia,3.5,57.4,Top 25% of geographies
county,"York County, Maine",2022,Maine,1,57.4,Top 25% of geographies
county,"Alachua County, Florida",2022,Florida,19.4,57.4,Top 25% of geographies
county,"Shelby County, Iowa",2022,Iowa,0.9,57.4,Top 25% of geographies
county,"Brookings County, South Dakota",2022,South Dakota,1.1,59.4,Top 25% of geographies
county,"Nueces County, Texas",2022,Texas,3.7,61.4,Top 25% of geographies
county,"Leavenworth County, Kansas",2022,Kansas,7.5,61.4,Top 25% of geographies
county,"Warren County, New Jersey",2022,New Jersey,5.2,61.4,Top 25% of geographies
county,"Beadle County, South Dakota",2022,South Dakota,0.6,61.4,Top 25% of geographies
county,"York County, Pennsylvania",2022,Pennsylvania,6,63.4,Top 25% of geographies
county,"Rock County, Wisconsin",2022,Wisconsin,4.6,63.4,Top 25% of geographies
county,"Hanover County, Virginia",2022,Virginia,8.7,63.4,Top 25% of geographies
county,"Lackawanna County, Pennsylvania",2022,Pennsylvania,2.7,63.4,Top 25% of geographies
county,"Davidson County, North Carolina",2022,North Carolina,9.6,66.8,Top 25% of geographies
county,"Gloucester County, Virginia",2022,Virginia,8.2,70.8,Top 25% of geographies
county,"Harris County, Texas",2022,Texas,18.9,70.8,Top 25% of geographies
county,"Hendricks County, Indiana",2022,Indiana,8.1,70.8,Top 25% of geographies
county,"Onondaga County, New York",2022,New York,11.1,70.8,Top 25% of geographies
county,"Providence County, Rhode Island",2022,Rhode Island,8.9,74.8,Top 25% of geographies
county,"Guadalupe County, Texas",2022,Texas,8.5,74.8,Top 25% of geographies
county,"Clatsop County, Oregon",2022,Oregon,0.9,78.8,Top 25% of geographies
county,"Fredericksburg city, Virginia",2022,Virginia,21.5,78.8,Top 25% of geographies
county,"New Castle County, Delaware",2022,Delaware,25.3,78.8,Top 25% of geographies
county,"Hughes County, South Dakota",2022,South Dakota,0,90.8,Top 25% of geographies
county,"Bandera County, Texas",2022,Texas,1,67.3,Top 25% of geographies
county,"Cascade County, Montana",2022,Montana,1.5,67.3,Top 25% of geographies
county,"Tazewell County, Illinois",2022,Illinois,1.2,67.3,Top 25% of geographies
county,"Faulk County, South Dakota",2022,South Dakota,0,67.3,Top 25% of geographies
county,"Richmond County, New York",2022,New York,9.9,71.3,Top 25% of geographies
county,"Buffalo County, Nebraska",2022,Nebraska,0.9,71.3,Top 25% of geographies
county,"Essex County, Massachusetts",2022,Massachusetts,4.4,71.3,Top 25% of geographies
county,"Anchorage Municipality, Alaska",2022,Alaska,5.3,75.3,Top 25% of geographies
county,"Maury County, Tennessee",2022,Tennessee,10.9,75.3,Top 25% of geographies
county,"Cook County, Minnesota",2022,Minnesota,0.3,75.3,Top 25% of geographies
county,"Riverside County, California",2022,California,6.5,79.3,Top 25% of geographies
county,"Williamson County, Tennessee",2022,Tennessee,3.9,83.3,Top 25% of geographies
county,"El Paso County, Colorado",2022,Colorado,6,83.3,Top 25% of geographies
county,"Bergen County, New Jersey",2022,New Jersey,5.7,83.3,Top 25% of geographies
county,"Rockdale County, Georgia",2022,Georgia,57.3,87.3,Top 25% of geographies
county,"Carter County, Kentucky",2022,Kentucky,0.4,57.9,Top 25% of geographies
county,"Polk County, Iowa",2022,Iowa,7.3,57.9,Top 25% of geographies
county,"Jefferson County, Kentucky",2022,Kentucky,22,57.9,Top 25% of geographies
county,"Monroe County, Indiana",2022,Indiana,3.6,57.9,Top 25% of geographies
county,"Hopewell city, Virginia",2022,Virginia,43.3,59.9,Top 25% of geographies
county,"Martin County, Texas",2022,Texas,1.3,59.9,Top 25% of geographies
county,"Marin County, California",2022,California,2.4,61.9,Top 25% of geographies
county,"Fayette County, Kentucky",2022,Kentucky,14.7,61.9,Top 25% of geographies
county,"Clark County, Indiana",2022,Indiana,7.1,61.9,Top 25% of geographies
county,"Atlantic County, New Jersey",2022,New Jersey,13.5,63.9,Top 25% of geographies
county,"Andrew County, Missouri",2022,Missouri,0.8,63.9,Top 25% of geographies
county,"Macon County, Tennessee",2022,Tennessee,0.7,63.9,Top 25% of geographies
county,"Berrien County, Michigan",2022,Michigan,14,63.9,Top 25% of geographies
county,"Clarke County, Georgia",2022,Georgia,26.7,63.9,Top 25% of geographies
county,"Placer County, California",2022,California,1.6,71.8,Top 25% of geographies
county,"Palm Beach County, Florida",2022,Florida,18.5,71.8,Top 25% of geographies
county,"McClain County, Oklahoma",2022,Oklahoma,1,71.8,Top 25% of geographies
county,"Ben Hill County, Georgia",2022,Georgia,37.3,75.8,Top 25% of geographies
county,"Calvert County, Maryland",2022,Maryland,12.2,75.8,Top 25% of geographies
county,"St. Charles County, Missouri",2022,Missouri,5,75.8,Top 25% of geographies
county,"Rock County, Minnesota",2022,Minnesota,0.2,75.8,Top 25% of geographies
county,"Westchester County, New York",2022,New York,14.6,75.8,Top 25% of geographies
county,"Sumner County, Tennessee",2022,Tennessee,8.4,83.8,Top 25% of geographies
county,"Flagler County, Florida",2022,Florida,9.2,87.8,Top 25% of geographies
county,"McKenzie County, North Dakota",2022,North Dakota,2.2,87.8,Top 25% of geographies
county,"Randall County, Texas",2022,Texas,3.3,64.1,Top 25% of geographies
county,"Box Elder County, Utah",2022,Utah,0.4,64.1,Top 25% of geographies
county,"Cameron County, Texas",2022,Texas,0.7,64.1,Top 25% of geographies
county,"Ashland County, Ohio",2022,Ohio,0.8,64.1,Top 25% of geographies
county,"Cuyahoga County, Ohio",2022,Ohio,29.1,64.1,Top 25% of geographies
county,"Sitka City and Borough, Alaska",2022,Alaska,0.7,68.1,Top 25% of geographies
county,"Miami-Dade County, Florida",2022,Florida,15.9,68.1,Top 25% of geographies
county,"San Diego County, California",2022,California,4.8,76.1,Top 25% of geographies
county,"Cabarrus County, North Carolina",2022,North Carolina,18.9,80.1,Top 25% of geographies
county,"Wilson County, Tennessee",2022,Tennessee,7,84.1,Top 25% of geographies
county,"Cherokee County, Georgia",2022,Georgia,7.1,84.1,Top 25% of geographies
county,"Grafton County, New Hampshire",2022,New Hampshire,1.2,56.3,Top 25% of geographies
county,"Humboldt County, California",2022,California,1.4,56.3,Top 25% of geographies
county,"Lyon County, Nevada",2022,Nevada,0.9,56.3,Top 25% of geographies
county,"Henry County, Virginia",2022,Virginia,22.9,58.3,Top 25% of geographies
county,"Campbell County, Kentucky",2022,Kentucky,2.6,58.3,Top 25% of geographies
county,"Windham County, Vermont",2022,Vermont,1.1,60.3,Top 25% of geographies
county,"Titus County, Texas",2022,Texas,9.6,60.3,Top 25% of geographies
county,"Rooks County, Kansas",2022,Kansas,1.7,60.3,Top 25% of geographies
county,"Dunn County, North Dakota",2022,North Dakota,0.7,62.3,Top 25% of geographies
county,"Teton County, Wyoming",2022,Wyoming,0.6,62.3,Top 25% of geographies
county,"Graves County, Kentucky",2022,Kentucky,4,62.3,Top 25% of geographies
county,"Suffolk County, Massachusetts",2022,Massachusetts,19.8,62.3,Top 25% of geographies
county,"Cumberland County, Maine",2022,Maine,3.2,64.6,Top 25% of geographies
county,"Washington County, Wisconsin",2022,Wisconsin,1.3,68.6,Top 25% of geographies
county,"Henrico County, Virginia",2022,Virginia,29.6,72.6,Top 25% of geographies
county,"Strafford County, New Hampshire",2022,New Hampshire,1.1,72.6,Top 25% of geographies
county,"McHenry County, Illinois",2022,Illinois,1.5,72.6,Top 25% of geographies
county,"Sarpy County, Nebraska",2022,Nebraska,4.2,72.6,Top 25% of geographies
county,"Pitkin County, Colorado",2022,Colorado,0.4,76.6,Top 25% of geographies
county,"Bryan County, Georgia",2022,Georgia,13.5,80.6,Top 25% of geographies
county,"Frederick County, Maryland",2022,Maryland,10.1,80.6,Top 25% of geographies
county,"Anne Arundel County, Maryland",2022,Maryland,17.4,84.6,Top 25% of geographies
county,"Outagamie County, Wisconsin",2022,Wisconsin,1.5,65.1,Top 25% of geographies
county,"Guilford County, North Carolina",2022,North Carolina,34.2,65.1,Top 25% of geographies
county,"Sherburne County, Minnesota",2022,Minnesota,3.2,69.1,Top 25% of geographies
county,"Montrose County, Colorado",2022,Colorado,0.4,69.1,Top 25% of geographies
county,"Alameda County, California",2022,California,10.2,73.1,Top 25% of geographies
county,"Essex County, New Jersey",2022,New Jersey,37.8,73.1,Top 25% of geographies
county,"Lake County, Illinois",2022,Illinois,6.8,77.1,Top 25% of geographies
county,"Solano County, California",2022,California,13.2,77.1,Top 25% of geographies
county,"San Bernardino County, California",2022,California,7.9,77.1,Top 25% of geographies
county,"Montgomery County, Iowa",2022,Iowa,0.4,81.1,Top 25% of geographies
county,"Honolulu County, Hawaii",2022,Hawaii,2.5,81.1,Top 25% of geographies
county,"Weber County, Utah",2022,Utah,1.1,81.1,Top 25% of geographies
county,"Bucks County, Pennsylvania",2022,Pennsylvania,3.9,85.1,Top 25% of geographies
county,"Denton County, Texas",2022,Texas,10.4,89.1,Top 25% of geographies
county,"Henry County, Georgia",2022,Georgia,48.7,89.1,Top 25% of geographies
county,"Comal County, Texas",2022,Texas,2.3,93.1,Top 25% of geographies
county,"Dukes County, Massachusetts",2022,Massachusetts,3.1,56.8,Top 25% of geographies
county,"Washington County, Virginia",2022,Virginia,1.7,56.8,Top 25% of geographies
county,"Kings County, New York",2022,New York,30,56.8,Top 25% of geographies
county,"Skagit County, Washington",2022,Washington,0.9,58.8,Top 25% of geographies
county,"Rowan County, North Carolina",2022,North Carolina,16,60.8,Top 25% of geographies
county,"Isabella County, Michigan",2022,Michigan,2.6,60.8,Top 25% of geographies
county,"Walker County, Georgia",2022,Georgia,4,60.8,Top 25% of geographies
county,"Pueblo County, Colorado",2022,Colorado,2,60.8,Top 25% of geographies
county,"Clinton County, Pennsylvania",2022,Pennsylvania,1.3,60.8,Top 25% of geographies
county,"Alamance County, North Carolina",2022,North Carolina,19.6,60.8,Top 25% of geographies
county,"Coffee County, Tennessee",2022,Tennessee,3.9,60.8,Top 25% of geographies
county,"Geary County, Kansas",2022,Kansas,17.1,60.8,Top 25% of geographies
county,"Montgomery County, New York",2022,New York,3.2,60.8,Top 25% of geographies
county,"Licking County, Ohio",2022,Ohio,4.1,60.8,Top 25% of geographies
county,"Spokane County, Washington",2022,Washington,1.9,65.6,Top 25% of geographies
county,"Erie County, New York",2022,New York,12.9,65.6,Top 25% of geographies
county,"Albany County, New York",2022,New York,12.2,69.6,Top 25% of geographies
county,"Ulster County, New York",2022,New York,6.1,69.6,Top 25% of geographies
county,"Culpeper County, Virginia",2022,Virginia,13.4,69.6,Top 25% of geographies
county,"Tallapoosa County, Alabama",2022,Alabama,26.6,73.6,Top 25% of geographies
county,"Ocean County, New Jersey",2022,New Jersey,3.1,73.6,Top 25% of geographies
county,"Sarasota County, Florida",2022,Florida,4.3,77.6,Top 25% of geographies
county,"Poquoson city, Virginia",2022,Virginia,1.8,77.6,Top 25% of geographies
county,"Camden County, New Jersey",2022,New Jersey,19.3,77.6,Top 25% of geographies
county,"Brevard County, Florida",2022,Florida,9.8,77.6,Top 25% of geographies
county,"Arlington County, Virginia",2022,Virginia,9.3,77.6,Top 25% of geographies
county,"Suffolk city, Virginia",2022,Virginia,41.6,81.6,Top 25% of geographies
county,"Mercer County, New Jersey",2022,New Jersey,19.7,81.6,Top 25% of geographies
county,"St. Johns County, Florida",2022,Florida,5.5,85.6,Top 25% of geographies
county,"Nantucket County, Massachusetts",2022,Massachusetts,11.1,97.6,Top 25% of geographies
county,"Broomfield County, Colorado",2022,Colorado,1.3,97.6,Top 25% of geographies
county,"Allegheny County, Pennsylvania",2022,Pennsylvania,12.7,66.1,Top 25% of geographies
county,"Bowie County, Texas",2022,Texas,25.3,66.1,Top 25% of geographies
county,"Stutsman County, North Dakota",2022,North Dakota,2,66.1,Top 25% of geographies
county,"Becker County, Minnesota",2022,Minnesota,0.8,66.1,Top 25% of geographies
county,"Canadian County, Oklahoma",2022,Oklahoma,3.6,70.1,Top 25% of geographies
county,"Cecil County, Maryland",2022,Maryland,6.8,74.1,Top 25% of geographies
county,"Travis County, Texas",2022,Texas,8.3,74.1,Top 25% of geographies
county,"Norfolk County, Massachusetts",2022,Massachusetts,7.1,78.1,Top 25% of geographies
county,"Clark County, Nevada",2022,Nevada,12,78.1,Top 25% of geographies
county,"Manatee County, Florida",2022,Florida,8.1,82.1,Top 25% of geographies
county,"Loving County, Texas",2022,Texas,0,94.1,Top 25% of geographies
county,"Chesapeake city, Virginia",2022,Virginia,29.3,94.1,Top 25% of geographies
county,"Spalding County, Georgia",2022,Georgia,34.5,57.3,Top 25% of geographies
county,"Wood County, Ohio",2022,Ohio,2,57.3,Top 25% of geographies
county,"St. Croix County, Wisconsin",2022,Wisconsin,0.7,57.3,Top 25% of geographies
county,"Jefferson County, Texas",2022,Texas,33.3,59.3,Top 25% of geographies
county,"Mitchell County, Kansas",2022,Kansas,0.2,59.3,Top 25% of geographies
county,"Mahoning County, Ohio",2022,Ohio,14.3,59.3,Top 25% of geographies
county,"Adams County, North Dakota",2022,North Dakota,0.5,63.3,Top 25% of geographies
county,"Oklahoma County, Oklahoma",2022,Oklahoma,14.7,63.3,Top 25% of geographies
county,"Allegany County, Maryland",2022,Maryland,7.3,63.3,Top 25% of geographies
county,"McLeod County, Minnesota",2022,Minnesota,0.6,63.3,Top 25% of geographies
county,"Isle of Wight County, Virginia",2022,Virginia,22.1,63.3,Top 25% of geographies
county,"Troup County, Georgia",2022,Georgia,36.2,63.3,Top 25% of geographies
county,"Cerro Gordo County, Iowa",2022,Iowa,1.8,66.6,Top 25% of geographies
county,"Otsego County, Michigan",2022,Michigan,1,66.6,Top 25% of geographies
county,"Alleghany County, Virginia",2022,Virginia,5.2,70.6,Top 25% of geographies
county,"Dare County, North Carolina",2022,North Carolina,3.1,70.6,Top 25% of geographies
county,"Mercer County, North Dakota",2022,North Dakota,0.3,74.6,Top 25% of geographies
county,"Lincoln County, South Dakota",2022,South Dakota,2.3,74.6,Top 25% of geographies
county,"Oneida County, Wisconsin",2022,Wisconsin,0.4,74.6,Top 25% of geographies
county,"Jefferson County, Iowa",2022,Iowa,4.8,74.6,Top 25% of geographies
county,"Burleigh County, North Dakota",2022,North Dakota,1.9,74.6,Top 25% of geographies
county,"Medina County, Ohio",2022,Ohio,1.4,78.6,Top 25% of geographies
county,"Merrimack County, New Hampshire",2022,New Hampshire,1.6,78.6,Top 25% of geographies
county,"Osceola County, Florida",2022,Florida,10.9,90.6,Top 25% of geographies
county,"Eagle County, Colorado",2022,Colorado,1,67.1,Top 25% of geographies
county,"Johnston County, North Carolina",2022,North Carolina,16.5,67.1,Top 25% of geographies
county,"St. Louis County, Missouri",2022,Missouri,24.2,71.1,Top 25% of geographies
county,"Livingston County, Michigan",2022,Michigan,0.6,71.1,Top 25% of geographies
county,"Escambia County, Florida",2022,Florida,21.7,71.1,Top 25% of geographies
county,"Mountrail County, North Dakota",2022,North Dakota,1.9,79.1,Top 25% of geographies
county,"Mecklenburg County, North Carolina",2022,North Carolina,31.3,79.1,Top 25% of geographies
county,"Norfolk city, Virginia",2022,Virginia,40.7,79.1,Top 25% of geographies
county,"Montgomery County, Pennsylvania",2022,Pennsylvania,9.1,83.1,Top 25% of geographies
county,"Somerset County, New Jersey",2022,New Jersey,9.6,83.1,Top 25% of geographies
county,"Orange County, Florida",2022,Florida,20.4,83.1,Top 25% of geographies
county,"Davis County, Utah",2022,Utah,1.2,83.1,Top 25% of geographies
county,"Hillsborough County, New Hampshire",2022,New Hampshire,2.6,87.1,Top 25% of geographies
county,"Adams County, Colorado",2022,Colorado,3.5,91.1,Top 25% of geographies
county,"Wright County, Minnesota",2022,Minnesota,1.4,57.8,Top 25% of geographies
county,"Fillmore County, Nebraska",2022,Nebraska,0.3,59.8,Top 25% of geographies
county,"Pender County, North Carolina",2022,North Carolina,13.3,59.8,Top 25% of geographies
county,"Blount County, Tennessee",2022,Tennessee,2.6,59.8,Top 25% of geographies
county,"Douglas County, Kansas",2022,Kansas,4.3,59.8,Top 25% of geographies
county,"Jackson County, Missouri",2022,Missouri,22.8,61.8,Top 25% of geographies
county,"Ellis County, Texas",2022,Texas,12.6,61.8,Top 25% of geographies
county,"Kenton County, Kentucky",2022,Kentucky,4.4,61.8,Top 25% of geographies
county,"Moffat County, Colorado",2022,Colorado,0.4,61.8,Top 25% of geographies
county,"Starr County, Texas",2022,Texas,0.1,63.8,Top 25% of geographies
county,"Meade County, Kentucky",2022,Kentucky,3.7,63.8,Top 25% of geographies
county,"Lebanon County, Pennsylvania",2022,Pennsylvania,2.1,63.8,Top 25% of geographies
county,"Wilson County, North Carolina",2022,North Carolina,39.6,67.6,Top 25% of geographies
