geo_level,geo_name,year,state_name,pct_black_alone,pop_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_22_pct_homeownership_black_alone,buckets_pct_change_16_to_22_pct_homeownership_black_alone
zcta,16734,2022,,0,0,71.3,69.6,,,,26-50% of geographies,,No comparable data available
zcta,73859,2022,,0,0,71.3,72.1,,,100,26-50% of geographies,,No comparable data available
zcta,76388,2022,,0,0,71.3,72.9,,,63,26-50% of geographies,,No comparable data available
zcta,83444,2022,,0,0,71.3,73,,,63.7,26-50% of geographies,,No comparable data available
zcta,53947,2022,,0,0,71.3,71.3,,,100,26-50% of geographies,,No comparable data available
zcta,58639,2022,,0.6,11,71.3,70.5,,100,21.2,26-50% of geographies,,No comparable data available
zcta,97041,2022,,0.4,14,71.3,80.7,,,28.1,26-50% of geographies,,No comparable data available
county,"Red Willow County, Nebraska",2022,Nebraska,1.1,114,71.3,71.9,0,,87.5,26-50% of geographies,,No comparable data available
zcta,28775,2022,,0,0,71.3,82.2,,,25,26-50% of geographies,,No comparable data available
zcta,87941,2022,,0,0,71.3,100,,,69.4,26-50% of geographies,,No comparable data available
zcta,68769,2022,,0,0,71.3,75.9,,0,16.5,26-50% of geographies,,No comparable data available
zcta,22853,2022,,0.5,24,71.3,73.3,,89.1,43.5,26-50% of geographies,,No comparable data available
zcta,59330,2022,,0.8,68,71.3,71.7,,,58.7,26-50% of geographies,,No comparable data available
zcta,56701,2022,,1.3,167,71.3,73.1,0,100,33.7,26-50% of geographies,0,No statistical change
zcta,77975,2022,,1.5,25,71.3,76.2,0,,54.3,26-50% of geographies,0,No statistical change
zcta,86504,2022,,0.6,38,71.3,0,0,0,46.3,26-50% of geographies,0,No statistical change
county,"St. Lawrence County, New York",2022,New York,2.2,2421,71.3,72,35.7,42.8,32.4,26-50% of geographies,0,No statistical change
zcta,27516,2022,,9,4034,71.3,73.1,57,76.6,67.4,26-50% of geographies,3,0.1 to 4.9
zcta,32222,2022,,34.9,5883,71.3,69.9,76.1,100,56.8,26-50% of geographies,6.5,5.0 or more
zcta,14411,2022,,10.9,1380,71.3,71,71.3,95,95,26-50% of geographies,6.5,5.0 or more
zcta,77375,2022,,11.5,7841,71.3,70.3,62,69.4,71.9,26-50% of geographies,-6.5,-5.0 or less
zcta,12065,2022,,2.9,1289,71.3,72.2,34,79.7,58,26-50% of geographies,-11.5,-5.0 or less
zcta,64804,2022,,1.6,595,71.3,73.2,54.9,78.5,44.6,26-50% of geographies,38,5.0 or more
zcta,50009,2022,,3.2,682,71.3,72.9,0,57.7,71.3,26-50% of geographies,-100,-5.0 or less
zcta,62626,2022,,2.4,189,71.3,74.4,0,,0,26-50% of geographies,-100,-5.0 or less
zcta,23303,2022,,11,51,71.3,93.4,25.5,,,26-50% of geographies,-74.5,-5.0 or less
zcta,95363,2022,,4.6,1363,71.3,73.7,93.5,99.5,63,26-50% of geographies,41.5,5.0 or more
county,"Nottoway County, Virginia",2022,Virginia,38.1,5955,71.3,81.7,54.4,0,66.1,26-50% of geographies,-2.9,-0.1 to -4.9
zcta,98058,2022,,8.2,3440,71.3,76.4,46.5,74.4,45.8,26-50% of geographies,3.9,0.1 to 4.9
zcta,08505,2022,,8.5,1543,71.3,71.8,62.9,84.9,51.1,26-50% of geographies,-10.1,-5.0 or less
zcta,74055,2022,,3.2,1549,71.3,72.6,54,43.4,62.8,26-50% of geographies,-11.1,-5.0 or less
county,"Woodward County, Oklahoma",2022,Oklahoma,1.6,322,71.3,71.6,71.3,100,64.4,26-50% of geographies,-0.3,-0.1 to -4.9
zcta,27537,2022,,40.4,9569,71.3,74.9,68.5,17.8,77.7,26-50% of geographies,2.3,0.1 to 4.9
county,"Henderson County, Tennessee",2022,Tennessee,8.2,2270,71.3,73.1,54.1,100,77.2,26-50% of geographies,3.8,0.1 to 4.9
county,"Rockingham County, North Carolina",2022,North Carolina,17.6,16080,71.3,76.9,55.1,100,62.6,26-50% of geographies,6.6,5.0 or more
zcta,37216,2022,,18.1,3477,71.3,75.6,59.1,71.3,39.6,26-50% of geographies,7.1,5.0 or more
zcta,39180,2022,,51.9,15462,71.3,82.1,61.9,71.3,27.4,26-50% of geographies,11.7,5.0 or more
zcta,72120,2022,,25.3,8292,71.3,76.5,54.2,100,71.3,26-50% of geographies,13.2,5.0 or more
zcta,36863,2022,,46.5,5746,71.3,77.2,66.2,0,22.9,26-50% of geographies,17.4,5.0 or more
zcta,18104,2022,,6.8,3140,71.3,73.8,47.6,77.5,55.5,26-50% of geographies,18.4,5.0 or more
zcta,53095,2022,,2.2,620,71.3,71.3,98,71.3,31,26-50% of geographies,78.1,5.0 or more
zcta,91915,2022,,8.5,3030,71.3,75.4,58.7,72.4,73.9,26-50% of geographies,20.9,5.0 or more
zcta,33471,2022,,26.7,1802,71.3,71.8,73.5,,59.8,26-50% of geographies,34.2,5.0 or more
county,"Floyd County, Kentucky",2022,Kentucky,0.8,302,71.3,71.3,23.8,42.8,,26-50% of geographies,-46.2,-5.0 or less
zcta,06354,2022,,1.4,77,71.3,73.5,0,28.5,,26-50% of geographies,-77.9,-5.0 or less
zcta,38924,2022,,85.5,313,71.3,99.9,59.1,,,26-50% of geographies,-2.2,-0.1 to -4.9
zcta,28439,2022,,41.4,364,71.3,77.8,60.9,,0,26-50% of geographies,4.4,0.1 to 4.9
county,"Laurens County, South Carolina",2022,South Carolina,23.1,15564,71.3,78.4,52.7,83.2,62.2,26-50% of geographies,-6.9,-5.0 or less
zcta,28365,2022,,20.7,3082,71.3,77.1,59.2,85.6,56.2,26-50% of geographies,7.4,5.0 or more
zcta,40324,2022,,5.1,2607,71.3,74.2,45.3,87.2,45.7,26-50% of geographies,8.3,5.0 or more
zcta,32579,2022,,5.8,612,71.3,74.7,66,76.8,47.3,26-50% of geographies,8.8,5.0 or more
county,"Madison County, Texas",2022,Texas,16,2173,71.3,72.3,54.9,99.9,89.9,26-50% of geographies,-8.8,-5.0 or less
zcta,24153,2022,,6.2,2386,71.3,75.2,42.5,33.5,42.8,26-50% of geographies,9.3,5.0 or more
zcta,75652,2022,,22.8,3119,71.3,76.1,58.1,85.6,79.8,26-50% of geographies,14.3,5.0 or more
county,"Ada County, Idaho",2022,Idaho,1.3,6260,71.3,72.5,44.6,68.2,57.3,26-50% of geographies,17.6,5.0 or more
zcta,22488,2022,,24.5,149,71.3,87.7,52.6,,66.6,26-50% of geographies,-24.6,-5.0 or less
zcta,10710,2022,,19,4958,71.3,76.9,55.5,73.5,72.9,26-50% of geographies,-0.2,-0.1 to -4.9
zcta,33763,2022,,4.5,954,71.3,74.2,27.1,42.8,62.5,26-50% of geographies,0.4,0.1 to 4.9
zcta,91377,2022,,0.2,28,71.3,70.7,0,77.2,45.4,26-50% of geographies,-69.2,-5.0 or less
zcta,20723,2022,,31.3,11217,71.3,83.6,52.4,91.6,51.7,26-50% of geographies,2.1,0.1 to 4.9
zcta,76661,2022,,37.1,2644,71.3,77.2,58.9,99.9,95,26-50% of geographies,8.4,5.0 or more
zcta,47529,2022,,0.8,9,75.3,75.9,98.2,,,26-50% of geographies,,No comparable data available
county,"Antelope County, Nebraska",2022,Nebraska,1,65,75.3,75.7,37.6,,70.6,51-75% of geographies,,No comparable data available
zcta,59011,2022,,1.8,57,75.3,74.9,,,0,26-50% of geographies,,No comparable data available
zcta,83533,2022,,0,0,75.3,75.3,,,,26-50% of geographies,,No comparable data available
zcta,68873,2022,,0.7,23,75.3,75.8,,,9,26-50% of geographies,,No comparable data available
zcta,73068,2022,,0.5,65,75.3,74,,,99.2,26-50% of geographies,,No comparable data available
zcta,54112,2022,,0,0,75.3,73.6,,75.3,0,26-50% of geographies,,No comparable data available
zcta,97014,2022,,2.7,40,75.3,75.5,96.8,99.3,49.7,26-50% of geographies,,No comparable data available
zcta,54157,2022,,0.1,4,75.3,75.6,,75.3,37.7,26-50% of geographies,,No comparable data available
zcta,59831,2022,,0,0,75.3,77.2,,,0,26-50% of geographies,,No comparable data available
zcta,65280,2022,,0,0,75.3,75.3,,,,26-50% of geographies,,No comparable data available
zcta,51006,2022,,0.7,8,75.3,75.3,,,0,26-50% of geographies,,No comparable data available
zcta,15671,2022,,5.6,38,75.3,73.3,,,,26-50% of geographies,,No comparable data available
county,"Crook County, Oregon",2022,Oregon,0.3,79,75.3,75.7,,37.6,58.1,51-75% of geographies,,No comparable data available
zcta,67410,2022,,1.4,148,75.3,76.4,,,91.8,26-50% of geographies,,No comparable data available
zcta,42024,2022,,3,33,75.3,76.5,0,,,26-50% of geographies,,No comparable data available
zcta,47371,2022,,0.3,33,75.3,76.8,,0,36,26-50% of geographies,,No comparable data available
zcta,51063,2022,,1.5,17,75.3,74.8,0,,15.1,26-50% of geographies,,No comparable data available
zcta,50538,2022,,6.4,36,75.3,78.1,0,,,26-50% of geographies,,No comparable data available
zcta,18623,2022,,0.2,5,75.3,76,,,56.4,26-50% of geographies,,No comparable data available
zcta,04743,2022,,1.8,84,75.3,77,,,94.1,26-50% of geographies,,No comparable data available
zcta,97341,2022,,0.1,2,75.3,76.4,,96.8,92.7,26-50% of geographies,,No comparable data available
zcta,66025,2022,,4.4,345,75.3,80.1,,100,10.8,26-50% of geographies,,No comparable data available
zcta,78861,2022,,5.4,709,75.3,74.9,,,61,26-50% of geographies,,No comparable data available
zcta,53086,2022,,0,0,75.3,75.8,,100,62.7,26-50% of geographies,,No comparable data available
zcta,35744,2022,,2.5,52,75.3,76.8,,,,26-50% of geographies,,No comparable data available
zcta,15077,2022,,0,0,75.3,75,,,,26-50% of geographies,,No comparable data available
county,"Goshen County, Wyoming",2022,Wyoming,0.6,78,75.3,75.7,,75.3,88.5,51-75% of geographies,,No comparable data available
zcta,67104,2022,,0,0,75.3,75.3,,100,62.8,26-50% of geographies,,No comparable data available
zcta,29686,2022,,6.5,56,75.3,75.3,,,,26-50% of geographies,,No comparable data available
zcta,72479,2022,,0.2,2,75.3,73.8,,90.3,,26-50% of geographies,,No comparable data available
zcta,55719,2022,,0.7,41,75.3,77.7,100,94.1,50.2,26-50% of geographies,,No comparable data available
zcta,73447,2022,,0,0,75.3,77.3,,,68.2,26-50% of geographies,,No comparable data available
zcta,31567,2022,,0,0,75.3,75.3,,,,26-50% of geographies,,No comparable data available
zcta,56484,2022,,0.8,24,75.3,79.3,100,50.2,64.6,26-50% of geographies,,No comparable data available
zcta,82935,2022,,0,0,75.3,76.9,,0,74.2,26-50% of geographies,,No comparable data available
zcta,17263,2022,,12.3,115,75.3,75.3,,,,26-50% of geographies,,No comparable data available
zcta,25067,2022,,0.4,3,75.3,75.1,,,96.8,26-50% of geographies,,No comparable data available
zcta,73944,2022,,0,0,75.3,50,,97.7,96.4,26-50% of geographies,,No comparable data available
zcta,98643,2022,,2.9,14,75.3,78.7,,,,26-50% of geographies,,No comparable data available
zcta,56134,2022,,0,0,75.3,74.8,,,99.6,26-50% of geographies,,No comparable data available
zcta,67053,2022,,0,0,75.3,74.6,,,,26-50% of geographies,,No comparable data available
zcta,52043,2022,,0.4,7,75.3,75.5,,,,26-50% of geographies,,No comparable data available
zcta,47385,2022,,0.3,5,75.3,75.5,,,,26-50% of geographies,,No comparable data available
zcta,97113,2022,,0.9,138,75.3,77,100,100,62.6,26-50% of geographies,,No comparable data available
zcta,80624,2022,,0,0,75.3,72.4,,,99.5,26-50% of geographies,,No comparable data available
zcta,69210,2022,,0,1,75.3,75.9,,,4.7,26-50% of geographies,,No comparable data available
zcta,13613,2022,,0.6,15,75.3,74.8,,,94.1,26-50% of geographies,,No comparable data available
zcta,48808,2022,,1,65,75.3,75.8,0,53.8,97.8,26-50% of geographies,0,No statistical change
zcta,61490,2022,,1.4,15,75.3,76.5,0,,100,26-50% of geographies,0,No statistical change
zcta,16648,2022,,0.7,108,75.3,76.9,0,40.5,37.7,26-50% of geographies,0,No statistical change
zcta,29039,2022,,55.7,1703,75.3,80.1,82.4,,0,26-50% of geographies,-8,-5.0 or less
county,"Marion County, West Virginia",2022,West Virginia,2.9,1620,75.3,76.6,42.5,50.2,64.5,51-75% of geographies,-8.5,-5.0 or less
zcta,44021,2022,,0.7,41,75.3,76,100,,0,26-50% of geographies,100,5.0 or more
zcta,17238,2022,,1.7,31,75.3,74.6,100,,97.9,26-50% of geographies,100,5.0 or more
zcta,14867,2022,,0.6,30,75.3,76.3,0,,,26-50% of geographies,-100,-5.0 or less
zcta,98532,2022,,0.9,228,75.3,76.3,10.8,90.4,65.7,26-50% of geographies,-76.5,-5.0 or less
zcta,34238,2022,,2.8,628,75.3,76.8,35.8,83.6,47.7,26-50% of geographies,-39,-5.0 or less
zcta,11357,2022,,0.7,309,75.3,80.1,25.1,75,58.2,26-50% of geographies,-49.5,-5.0 or less
zcta,28391,2022,,17,971,75.3,75,74.8,,72.3,26-50% of geographies,-2.4,-0.1 to -4.9
county,"Barron County, Wisconsin",2022,Wisconsin,1.8,862,75.3,76.7,5.8,25.1,59.2,51-75% of geographies,5.8,5.0 or more
county,"Clayton County, Iowa",2022,Iowa,0.4,67,75.3,76.6,15.1,100,41.1,51-75% of geographies,15.1,5.0 or more
county,"Wythe County, Virginia",2022,Virginia,2.2,609,75.3,77,37.6,16.7,52.1,51-75% of geographies,-15.6,-5.0 or less
zcta,98392,2022,,0.9,28,75.3,79.8,30.1,86.1,67.3,26-50% of geographies,-42.4,-5.0 or less
county,"Hill County, Texas",2022,Texas,6.3,2269,75.3,77.7,43.3,37.7,72.2,51-75% of geographies,-1.2,-0.1 to -4.9
zcta,42347,2022,,0.3,15,75.3,77.2,75.3,0,0,26-50% of geographies,-24.7,-5.0 or less
zcta,11362,2022,,2.7,491,75.3,84.8,11.2,70.1,62.9,26-50% of geographies,-35.9,-5.0 or less
zcta,50662,2022,,0.6,42,75.3,76.5,60.3,,48.7,26-50% of geographies,60.3,5.0 or more
zcta,60031,2022,,7,2591,75.3,80,35.6,88.4,58,26-50% of geographies,4.1,0.1 to 4.9
zcta,92880,2022,,6.5,4871,75.3,75.1,60,87.4,70.3,26-50% of geographies,5.1,5.0 or more
zcta,43616,2022,,1.4,275,75.3,78.8,10.8,25.1,60.9,26-50% of geographies,-5.6,-5.0 or less
zcta,31795,2022,,18.7,331,75.3,73.2,89.5,,0,26-50% of geographies,6.1,5.0 or more
zcta,75656,2022,,13.4,616,75.3,79.8,51.6,,79,26-50% of geographies,-11.7,-5.0 or less
zcta,74740,2022,,9.7,186,75.3,80.6,90.4,100,8.4,26-50% of geographies,12.7,5.0 or more
zcta,49038,2022,,2.2,187,75.3,74.5,100,,87,26-50% of geographies,47.8,5.0 or more
county,"Henry County, Indiana",2022,Indiana,2.4,1189,75.3,76.2,29.3,90.4,30.1,51-75% of geographies,-34.2,-5.0 or less
zcta,51334,2022,,4.1,287,75.3,76.9,65.9,,71.6,26-50% of geographies,65.9,5.0 or more
zcta,78109,2022,,19.4,10186,75.3,80.8,65.6,61.6,76.8,26-50% of geographies,2.2,0.1 to 4.9
county,"Labette County, Kansas",2022,Kansas,4.1,815,75.3,77.1,40.9,,57.5,51-75% of geographies,2.7,0.1 to 4.9
county,"Hart County, Georgia",2022,Georgia,17.6,4607,75.3,80.5,51.7,100,72.6,51-75% of geographies,4.4,0.1 to 4.9
county,"Wayne County, Ohio",2022,Ohio,1.3,1564,75.3,76.2,37.7,56.5,47.9,51-75% of geographies,-4.4,-0.1 to -4.9
county,"Habersham County, Georgia",2022,Georgia,3.5,1606,75.3,76.9,62.2,69.9,55.2,51-75% of geographies,22.6,5.0 or more
zcta,12564,2022,,6.2,480,75.3,76.3,95.4,75.3,53.9,26-50% of geographies,26.6,5.0 or more
zcta,47834,2022,,0.5,91,75.3,76.2,45.2,100,37.7,26-50% of geographies,45.2,5.0 or more
county,"Plymouth County, Iowa",2022,Iowa,1.8,456,75.3,77.7,0,56.5,33.7,51-75% of geographies,-63.2,-5.0 or less
zcta,38821,2022,,16,1955,75.3,86.4,42.1,75.3,47.1,26-50% of geographies,-1.1,-0.1 to -4.9
zcta,10708,2022,,6.9,1567,75.3,81.3,28.2,71.8,66.6,26-50% of geographies,-33.7,-5.0 or less
zcta,40513,2022,,2.6,281,75.3,79.3,93,51.2,72.8,26-50% of geographies,31.3,5.0 or more
county,"Aiken County, South Carolina",2022,South Carolina,24.9,42219,75.3,81.6,59.1,60.2,60.5,51-75% of geographies,2.1,0.1 to 4.9
county,"Somerset County, New Jersey",2022,New Jersey,9.6,33100,75.3,81,58.9,78.9,45.8,51-75% of geographies,3.6,0.1 to 4.9
zcta,44076,2022,,1.6,75,75.3,77,75.3,,,26-50% of geographies,11.9,5.0 or more
county,"Montgomery County, Indiana",2022,Indiana,0.8,313,75.3,76.7,10.8,60.2,43.7,51-75% of geographies,-19.8,-5.0 or less
zcta,12159,2022,,2.1,181,75.3,75.4,23.4,93.1,84.1,26-50% of geographies,-26.8,-5.0 or less
zcta,38583,2022,,2.1,538,75.3,76,39.6,25.1,89.4,26-50% of geographies,-31.8,-5.0 or less
zcta,63124,2022,,2,222,75.3,76.5,50.2,68.7,37.7,26-50% of geographies,35.6,5.0 or more
county,"Edgefield County, South Carolina",2022,South Carolina,32.5,8512,75.3,85.6,60.1,0,12.8,51-75% of geographies,1.8,0.1 to 4.9
county,"Miller County, Missouri",2022,Missouri,1,260,75.3,76,0,94.1,43.9,51-75% of geographies,-75.7,-5.0 or less
zcta,51549,2022,,0,0,79.3,79.1,,,,51-75% of geographies,,No comparable data available
zcta,21529,2022,,0,0,79.3,78.6,,,,51-75% of geographies,,No comparable data available
zcta,86333,2022,,1.4,93,79.3,78.9,100,,83.8,51-75% of geographies,,No comparable data available
zcta,50273,2022,,1.8,163,79.3,79.4,95.2,0,100,51-75% of geographies,,No comparable data available
zcta,15725,2022,,0,0,79.3,78.9,,,,51-75% of geographies,,No comparable data available
zcta,17306,2022,,8,46,79.3,80.4,23.4,,91.4,51-75% of geographies,,No comparable data available
zcta,27046,2022,,1.5,34,79.3,79.5,100,,0,51-75% of geographies,,No comparable data available
zcta,78024,2022,,9.2,109,79.3,79.5,,,38.1,51-75% of geographies,,No comparable data available
zcta,92378,2022,,2.7,12,79.3,89.3,99.9,100,52.2,51-75% of geographies,,No comparable data available
zcta,12913,2022,,0,0,79.3,79.3,,,100,51-75% of geographies,,No comparable data available
zcta,55951,2022,,0,0,79.3,82.1,,,100,51-75% of geographies,,No comparable data available
zcta,52659,2022,,0,0,79.3,78.8,,100,93.8,51-75% of geographies,,No comparable data available
county,"Mercer County, Missouri",2022,Missouri,0.3,12,79.3,80.3,,,0,Top 25% of geographies,,No comparable data available
zcta,54805,2022,,1.6,26,79.3,81.2,0,,86.9,51-75% of geographies,,No comparable data available
zcta,54941,2022,,1.1,28,79.3,79.3,,,0,51-75% of geographies,,No comparable data available
zcta,73754,2022,,0.9,11,79.3,77.8,100,,100,51-75% of geographies,,No comparable data available
zcta,56129,2022,,0,0,79.3,79.2,,100,99.2,51-75% of geographies,,No comparable data available
zcta,99733,2022,,0,0,79.3,,,,,51-75% of geographies,,No comparable data available
zcta,61233,2022,,0,0,79.3,78.4,,,100,51-75% of geographies,,No comparable data available
zcta,54162,2022,,0.6,55,79.3,79.2,,100,,51-75% of geographies,,No comparable data available
zcta,66842,2022,,0,0,79.3,79.3,,,99.1,51-75% of geographies,,No comparable data available
zcta,83332,2022,,0,1,79.3,78.5,,,95.6,51-75% of geographies,,No comparable data available
zcta,44637,2022,,0,0,79.3,79.3,,,,51-75% of geographies,,No comparable data available
zcta,84052,2022,,1.1,14,79.3,80.2,,100,54.5,51-75% of geographies,,No comparable data available
zcta,38462,2022,,0.5,48,79.3,78.6,,99.1,100,51-75% of geographies,,No comparable data available
zcta,53079,2022,,0,0,79.3,79.2,,,99.2,51-75% of geographies,,No comparable data available
zcta,17550,2022,,0,0,79.3,79.3,,,,51-75% of geographies,,No comparable data available
zcta,12834,2022,,0.6,35,79.3,81.5,,100,26.4,51-75% of geographies,,No comparable data available
zcta,49868,2022,,12,526,79.3,79.3,,79.3,0,51-75% of geographies,,No comparable data available
county,"Lawrence County, Indiana",2022,Indiana,0.3,151,79.3,79.7,79.3,100,52.9,Top 25% of geographies,,No comparable data available
zcta,25639,2022,,0,0,79.3,79.3,,,,51-75% of geographies,,No comparable data available
county,"Lincoln County, Kansas",2022,Kansas,0.2,5,79.3,79.6,,,89.7,Top 25% of geographies,,No comparable data available
zcta,65711,2022,,0,2,79.3,78.2,,,52.9,51-75% of geographies,,No comparable data available
zcta,72459,2022,,0.1,1,79.3,80.6,,,100,51-75% of geographies,,No comparable data available
zcta,49796,2022,,0,0,79.3,79.3,,,,51-75% of geographies,,No comparable data available
zcta,73528,2022,,0.2,1,79.3,79,0,,0,51-75% of geographies,,No comparable data available
zcta,79821,2022,,1.8,120,79.3,75,,,77.9,51-75% of geographies,,No comparable data available
zcta,32455,2022,,0.1,3,79.3,79.2,,,100,51-75% of geographies,,No comparable data available
zcta,88232,2022,,2.1,55,79.3,83,,0,77.3,51-75% of geographies,,No comparable data available
zcta,62567,2022,,0,0,79.3,79,,79.3,,51-75% of geographies,,No comparable data available
zcta,55963,2022,,1.1,66,79.3,79.8,,79.3,,51-75% of geographies,,No comparable data available
zcta,55396,2022,,1.5,31,79.3,81.7,100,,56.9,51-75% of geographies,,No comparable data available
zcta,29373,2022,,0,0,79.3,79.3,,,,51-75% of geographies,,No comparable data available
zcta,82649,2022,,0,0,79.3,79,,96.9,84.1,51-75% of geographies,,No comparable data available
zcta,82515,2022,,0,0,79.3,84.6,,,64.2,51-75% of geographies,,No comparable data available
zcta,27920,2022,,0,0,79.3,78.8,,,99.8,51-75% of geographies,,No comparable data available
zcta,73029,2022,,0,0,79.3,80,,,63.5,51-75% of geographies,,No comparable data available
zcta,42764,2022,,0,0,79.3,77.5,,,,51-75% of geographies,,No comparable data available
zcta,56529,2022,,5.1,235,79.3,81.9,0,,69.7,51-75% of geographies,0,No statistical change
zcta,61261,2022,,0.8,5,79.3,78.9,100,,,51-75% of geographies,0,No statistical change
zcta,62681,2022,,4.4,250,79.3,80.6,0,100,0,51-75% of geographies,0,No statistical change
zcta,42210,2022,,0,1,79.3,79.3,0,,11.3,51-75% of geographies,0,No statistical change
zcta,32459,2022,,0.3,57,79.3,79.3,100,67.4,71.5,51-75% of geographies,0,No statistical change
zcta,14031,2022,,0.5,51,79.3,78.7,100,,92.6,51-75% of geographies,0,No statistical change
zcta,61348,2022,,0.1,5,79.3,79.7,0,,79.3,51-75% of geographies,0,No statistical change
zcta,12025,2022,,0.9,45,79.3,79.9,0,100,91.2,51-75% of geographies,0,No statistical change
county,"Juneau County, Wisconsin",2022,Wisconsin,2.5,656,79.3,80,52.8,26.4,64.4,Top 25% of geographies,-4,-0.1 to -4.9
zcta,97016,2022,,1.1,72,79.3,79.7,91.5,,79.3,51-75% of geographies,-8.5,-5.0 or less
zcta,29638,2022,,21.4,818,79.3,81.6,74.5,,39.6,51-75% of geographies,-8.5,-5.0 or less
zcta,24534,2022,,30.5,478,79.3,77.9,84.7,,,51-75% of geographies,11,5.0 or more
zcta,91354,2022,,5.2,1703,79.3,79.5,45.3,92.7,73.5,51-75% of geographies,-11,-5.0 or less
zcta,29164,2022,,18.8,909,79.3,81,75.7,0,100,51-75% of geographies,12.5,5.0 or more
zcta,52748,2022,,2.1,203,79.3,82,0,100,100,51-75% of geographies,-30,-5.0 or less
county,"Stanton County, Nebraska",2022,Nebraska,0.5,32,79.3,81.4,0,,98,Top 25% of geographies,-100,-5.0 or less
zcta,32696,2022,,12.9,1794,79.3,81.9,57.7,19.8,71.8,51-75% of geographies,0.5,0.1 to 4.9
zcta,61008,2022,,1.5,503,79.3,78.8,22.7,84.6,80.1,51-75% of geographies,-42.5,-5.0 or less
zcta,30455,2022,,13.8,79,79.3,84.8,76.3,,,51-75% of geographies,16.5,5.0 or more
zcta,70373,2022,,1.8,103,79.3,78.8,72.5,100,62.9,51-75% of geographies,18.5,5.0 or more
zcta,75433,2022,,3.8,115,79.3,78.7,51,,92.2,51-75% of geographies,-49,-5.0 or less
county,"Shawano County, Wisconsin",2022,Wisconsin,0.5,218,79.3,81,0,39.7,54.9,Top 25% of geographies,-37.9,-5.0 or less
county,"Blount County, Alabama",2022,Alabama,1.2,729,79.3,79.5,79.3,79.3,74.1,Top 25% of geographies,39.9,5.0 or more
zcta,79532,2022,,3.6,27,79.3,88.9,0,0,81.2,51-75% of geographies,-96.6,-5.0 or less
zcta,39652,2022,,56.5,4886,79.3,82.7,73.9,100,100,51-75% of geographies,3.3,0.1 to 4.9
zcta,19977,2022,,32.9,8617,79.3,82.1,72.9,97.9,84.8,51-75% of geographies,3.3,0.1 to 4.9
zcta,92508,2022,,7.8,2839,79.3,81.1,74.2,81.9,70.4,51-75% of geographies,11.7,5.0 or more
zcta,36769,2022,,59.8,1152,79.3,91.8,71.8,0,,51-75% of geographies,12.7,5.0 or more
zcta,34222,2022,,3.4,471,79.3,82.8,51.1,100,34.1,51-75% of geographies,14.2,5.0 or more
zcta,34292,2022,,0.8,134,79.3,80.1,52.8,93.7,64.6,51-75% of geographies,52.8,5.0 or more
zcta,63021,2022,,2.2,1249,79.3,80.7,47.6,73.4,75,51-75% of geographies,1.9,0.1 to 4.9
zcta,47330,2022,,0.4,21,79.3,79,99.1,100,63.4,51-75% of geographies,99.1,5.0 or more
zcta,42330,2022,,3.1,316,79.3,81.8,33.1,,51.7,51-75% of geographies,-33.8,-5.0 or less
zcta,46112,2022,,7.8,3239,79.3,79.8,70.6,49.6,32.8,51-75% of geographies,29.1,5.0 or more
zcta,34683,2022,,1.2,404,79.3,79,46.2,79.3,82.6,51-75% of geographies,31.1,5.0 or more
zcta,28904,2022,,0.8,78,79.3,81.5,56.7,100,49.1,51-75% of geographies,56.7,5.0 or more
zcta,79501,2022,,3.4,90,79.3,78.2,97.6,100,81.1,51-75% of geographies,6.4,5.0 or more
county,"Hancock County, Kentucky",2022,Kentucky,0.9,81,79.3,79.9,71.4,0,43.6,Top 25% of geographies,-28.6,-5.0 or less
zcta,99515,2022,,2,426,79.3,82.1,64.4,73.2,77.2,51-75% of geographies,33.2,5.0 or more
zcta,23315,2022,,3.8,66,79.3,84.1,100,,,51-75% of geographies,1.1,0.1 to 4.9
zcta,14590,2022,,1.8,92,79.3,78.8,92.5,100,41.1,51-75% of geographies,61.7,5.0 or more
zcta,66208,2022,,1,211,79.3,79.9,67.9,95.1,52.8,51-75% of geographies,67.9,5.0 or more
zcta,32566,2022,,6,2569,79.3,79.7,93.8,93.7,87.1,51-75% of geographies,38.1,5.0 or more
zcta,72311,2022,,7.1,4,79.3,76,100,,,51-75% of geographies,81.2,5.0 or more
zcta,28739,2022,,3.8,814,79.3,82.3,49.3,100,60.3,51-75% of geographies,15.4,5.0 or more
zcta,08210,2022,,9.1,1574,79.3,82.5,58.5,100,62.5,51-75% of geographies,-15.4,-5.0 or less
zcta,02019,2022,,0.8,141,79.3,78.6,95.1,89.2,85.9,51-75% of geographies,30.8,5.0 or more
zcta,44003,2022,,1.5,72,79.3,79.8,99.1,,95.1,51-75% of geographies,-0.9,-0.1 to -4.9
zcta,07410,2022,,3.5,1234,79.3,79.3,68.7,88.2,78.6,51-75% of geographies,-1.8,-0.1 to -4.9
zcta,13032,2022,,2.1,269,79.3,79.1,87.7,0,100,51-75% of geographies,87.7,5.0 or more
zcta,61774,2022,,0,0,83.3,82.9,,,52.1,51-75% of geographies,,No comparable data available
zcta,81058,2022,,6.6,74,83.3,88,99.6,,65.7,51-75% of geographies,,No comparable data available
zcta,56362,2022,,1.2,66,83.3,83.6,,,35.7,51-75% of geographies,,No comparable data available
